"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"29.05.2022","0,7086","0,7110","0,7111","0,7079","","-0,33%"
"30.05.2022","0,7049","0,7086","0,7164","0,7047","","-0,52%"
"31.05.2022","0,6928","0,7050","0,7065","0,6912","","-1,72%"
"01.06.2022","0,7006","0,6929","0,7064","0,6893","","1,13%"
"02.06.2022","0,7196","0,7006","0,7198","0,6997","","2,71%"
"03.06.2022","0,7049","0,7200","0,7227","0,7027","","-2,04%"
"05.06.2022","0,7048","0,7048","0,7058","0,7042","","-0,02%"
"06.06.2022","0,7086","0,7051","0,7236","0,7051","","0,54%"
"07.06.2022","0,7151","0,7083","0,7165","0,7036","","0,91%"
"08.06.2022","0,7090","0,7151","0,7151","0,7018","","-0,85%"
"09.06.2022","0,6962","0,7091","0,7119","0,6930","","-1,81%"
"10.06.2022","0,7040","0,6964","0,7071","0,6851","","1,12%"
"12.06.2022","0,7040","0,7040","0,7075","0,7034","","0,00%"
"13.06.2022","0,6790","0,7045","0,7045","0,6742","","-3,56%"
"14.06.2022","0,6784","0,6795","0,6872","0,6720","","-0,09%"
"15.06.2022","0,6982","0,6782","0,7017","0,6769","","2,92%"
"16.06.2022","0,7034","0,6985","0,7063","0,6866","","0,75%"
"17.06.2022","0,6969","0,7030","0,7055","0,6939","","-0,93%"
"19.06.2022","0,6961","0,6968","0,6970","0,6921","","-0,11%"
"20.06.2022","0,6948","0,6958","0,6997","0,6908","","-0,19%"
"21.06.2022","0,6951","0,6946","0,7052","0,6867","","0,05%"
"22.06.2022","0,6877","0,6950","0,6951","0,6833","","-1,07%"
"23.06.2022","0,6757","0,6880","0,6915","0,6729","","-1,74%"
"24.06.2022","0,6798","0,6756","0,6823","0,6642","","0,60%"
"26.06.2022","0,6799","0,6796","0,6826","0,6795","","0,02%"
"27.06.2022","0,6803","0,6804","0,6923","0,6782","","0,06%"
"28.06.2022","0,6694","0,6805","0,6868","0,6688","","-1,60%"
"29.06.2022","0,6673","0,6695","0,6771","0,6636","","-0,32%"
"30.06.2022","0,6515","0,6672","0,6694","0,6490","","-2,37%"
"01.07.2022","0,6392","0,6517","0,6522","0,6235","","-1,89%"
"03.07.2022","0,6384","0,6395","0,6420","0,6381","","-0,12%"
"04.07.2022","0,6428","0,6388","0,6446","0,6357","","0,68%"
"05.07.2022","0,6184","0,6426","0,6496","0,6147","","-3,80%"
"06.07.2022","0,6169","0,6185","0,6233","0,6098","","-0,23%"
"07.07.2022","0,6191","0,6165","0,6265","0,6142","","0,34%"
"08.07.2022","0,6209","0,6191","0,6251","0,6120","","0,30%"
"10.07.2022","0,6216","0,6211","0,6227","0,6192","","0,10%"
"11.07.2022","0,6143","0,6215","0,6226","0,6131","","-1,16%"
"12.07.2022","0,6075","0,6142","0,6173","0,6036","","-1,11%"
"13.07.2022","0,6150","0,6077","0,6238","0,6066","","1,23%"
"14.07.2022","0,5933","0,6154","0,6172","0,5836","","-3,53%"
"15.07.2022","0,6016","0,5934","0,6038","0,5854","","1,41%"
"17.07.2022","0,6027","0,6016","0,6034","0,6013","","0,19%"
"18.07.2022","0,6019","0,6025","0,6111","0,5995","","-0,15%"
"19.07.2022","0,6036","0,6023","0,6079","0,5977","","0,29%"
"20.07.2022","0,6007","0,6036","0,6138","0,5987","","-0,47%"
"21.07.2022","0,6050","0,6002","0,6071","0,5866","","0,71%"
"22.07.2022","0,5977","0,6053","0,6091","0,5953","","-1,20%"
"24.07.2022","0,5961","0,5977","0,5984","0,5961","","-0,27%"
"25.07.2022","0,5917","0,5959","0,6040","0,5890","","-0,73%"
"26.07.2022","0,6004","0,5920","0,6016","0,5915","","1,47%"
"27.07.2022","0,6156","0,6004","0,6168","0,5933","","2,53%"
"28.07.2022","0,6415","0,6156","0,6437","0,6136","","4,20%"
"29.07.2022","0,6545","0,6413","0,6549","0,6393","","2,03%"
"31.07.2022","0,6501","0,6545","0,6545","0,6494","","-0,68%"
"01.08.2022","0,6537","0,6498","0,6593","0,6461","","0,55%"
"02.08.2022","0,6386","0,6530","0,6592","0,6382","","-2,31%"
"03.08.2022","0,6430","0,6388","0,6485","0,6364","","0,69%"
"04.08.2022","0,6495","0,6427","0,6552","0,6420","","1,01%"
"05.08.2022","0,6398","0,6498","0,6533","0,6290","","-1,49%"
"07.08.2022","0,6374","0,6397","0,6397","0,6370","","-0,38%"
"08.08.2022","0,6659","0,6375","0,6664","0,6365","","4,48%"
"09.08.2022","0,6597","0,6656","0,6666","0,6564","","-0,93%"
"10.08.2022","0,6620","0,6597","0,6700","0,6544","","0,35%"
"11.08.2022","0,6519","0,6622","0,6633","0,6514","","-1,52%"
"12.08.2022","0,6687","0,6519","0,6697","0,6509","","2,58%"
"14.08.2022","0,6680","0,6687","0,6696","0,6674","","-0,10%"
"15.08.2022","0,6509","0,6679","0,6708","0,6463","","-2,57%"
"16.08.2022","0,6473","0,6510","0,6516","0,6410","","-0,56%"
"17.08.2022","0,6373","0,6474","0,6517","0,6336","","-1,54%"
"18.08.2022","0,6274","0,6372","0,6408","0,6267","","-1,56%"
"19.08.2022","0,6125","0,6274","0,6274","0,6121","","-2,37%"
"21.08.2022","0,6110","0,6125","0,6134","0,6104","","-0,24%"
"22.08.2022","0,6095","0,6109","0,6158","0,6022","","-0,26%"
"23.08.2022","0,6137","0,6099","0,6200","0,6047","","0,70%"
"24.08.2022","0,6147","0,6139","0,6181","0,6097","","0,16%"
"25.08.2022","0,6173","0,6149","0,6237","0,6143","","0,42%"
"26.08.2022","0,6077","0,6177","0,6241","0,6056","","-1,56%"
"28.08.2022","0,6026","0,6076","0,6078","0,6022","","-0,84%"
"29.08.2022","0,6044","0,6025","0,6077","0,5954","","0,30%"
"30.08.2022","0,5919","0,6042","0,6057","0,5903","","-2,07%"
"31.08.2022","0,5761","0,5919","0,5961","0,5757","","-2,66%"
"01.09.2022","0,5736","0,5761","0,5761","0,5649","","-0,44%"
"02.09.2022","0,5805","0,5733","0,5877","0,5718","","1,20%"
"04.09.2022","0,5773","0,5805","0,5805","0,5773","","-0,54%"
"05.09.2022","0,5857","0,5774","0,5866","0,5774","","1,45%"
"06.09.2022","0,5780","0,5857","0,5968","0,5772","","-1,30%"
"07.09.2022","0,5931","0,5781","0,5941","0,5739","","2,60%"
"08.09.2022","0,5971","0,5932","0,6020","0,5892","","0,69%"
"09.09.2022","0,6059","0,5972","0,6092","0,5968","","1,46%"
"11.09.2022","0,6085","0,6056","0,6108","0,6056","","0,44%"
"12.09.2022","0,6380","0,6085","0,6430","0,6058","","4,84%"
"13.09.2022","0,6223","0,6382","0,6411","0,6204","","-2,46%"
"14.09.2022","0,6317","0,6221","0,6332","0,6187","","1,51%"
"15.09.2022","0,6100","0,6316","0,6319","0,6080","","-3,44%"
"16.09.2022","0,6295","0,6102","0,6308","0,6042","","3,21%"
"18.09.2022","0,6305","0,6294","0,6318","0,6278","","0,16%"
"19.09.2022","0,6280","0,6311","0,6315","0,6181","","-0,41%"
"20.09.2022","0,6204","0,6283","0,6294","0,6133","","-1,21%"
"21.09.2022","0,6257","0,6202","0,6401","0,6190","","0,86%"
"22.09.2022","0,6326","0,6258","0,6385","0,6189","","1,10%"
"23.09.2022","0,6067","0,6326","0,6338","0,6039","","-4,09%"
"25.09.2022","0,6040","0,6069","0,6073","0,6019","","-0,45%"
"26.09.2022","0,5927","0,6042","0,6118","0,5894","","-1,87%"
"27.09.2022","0,5911","0,5930","0,6040","0,5891","","-0,27%"
"28.09.2022","0,6058","0,5910","0,6100","0,5781","","2,50%"
"29.09.2022","0,6078","0,6057","0,6079","0,5950","","0,32%"
"30.09.2022","0,6120","0,6078","0,6201","0,6037","","0,69%"
"02.10.2022","0,6145","0,6119","0,6158","0,6115","","0,41%"
"03.10.2022","0,6677","0,6144","0,6700","0,6129","","8,65%"
"04.10.2022","0,6758","0,6677","0,6828","0,6630","","1,22%"
"05.10.2022","0,6650","0,6755","0,6763","0,6417","","-1,60%"
"06.10.2022","0,6623","0,6648","0,6710","0,6551","","-0,41%"
"07.10.2022","0,6476","0,6626","0,6695","0,6432","","-2,21%"
"09.10.2022","0,6472","0,6475","0,6490","0,6460","","-0,07%"
"10.10.2022","0,6312","0,6470","0,6476","0,6276","","-2,47%"
"11.10.2022","0,6150","0,6310","0,6340","0,6134","","-2,58%"
"12.10.2022","0,6130","0,6153","0,6208","0,6065","","-0,32%"
"13.10.2022","0,6067","0,6126","0,6205","0,5941","","-1,02%"
"14.10.2022","0,5873","0,6063","0,6129","0,5819","","-3,19%"
"16.10.2022","0,5916","0,5874","0,5916","0,5870","","0,73%"
"17.10.2022","0,5998","0,5913","0,6089","0,5900","","1,39%"
"18.10.2022","0,6035","0,6000","0,6083","0,5964","","0,61%"
"19.10.2022","0,5919","0,6035","0,6044","0,5906","","-1,92%"
"20.10.2022","0,5983","0,5920","0,6102","0,5862","","1,08%"
"21.10.2022","0,6241","0,5984","0,6242","0,5880","","4,31%"
"23.10.2022","0,6261","0,6240","0,6325","0,6234","","0,32%"
"24.10.2022","0,6206","0,6255","0,6267","0,6117","","-0,88%"
"25.10.2022","0,6214","0,6204","0,6247","0,6043","","0,13%"
"26.10.2022","0,6305","0,6212","0,6357","0,6178","","1,47%"
"27.10.2022","0,6284","0,6300","0,6323","0,6205","","-0,33%"
"28.10.2022","0,6195","0,6288","0,6314","0,6113","","-1,43%"
"30.10.2022","0,6179","0,6195","0,6195","0,6165","","-0,26%"
"31.10.2022","0,6162","0,6184","0,6192","0,6080","","-0,27%"
"01.11.2022","0,6310","0,6159","0,6435","0,6159","","2,40%"
"02.11.2022","0,6160","0,6312","0,6450","0,6145","","-2,38%"
"03.11.2022","0,6256","0,6155","0,6284","0,6058","","1,55%"
"04.11.2022","0,6706","0,6255","0,6721","0,6244","","7,21%"
"06.11.2022","0,6598","0,6706","0,6707","0,6573","","-1,61%"
"07.11.2022","0,6677","0,6599","0,6752","0,6556","","1,19%"
"08.11.2022","0,6875","0,6673","0,6951","0,6589","","2,97%"
"09.11.2022","0,6767","0,6871","0,6935","0,6753","","-1,58%"
"10.11.2022","0,6946","0,6766","0,7016","0,6738","","2,65%"
"11.11.2022","0,6977","0,6950","0,7088","0,6865","","0,45%"
"13.11.2022","0,6943","0,6977","0,6981","0,6931","","-0,49%"
"14.11.2022","0,7051","0,6940","0,7101","0,6848","","1,55%"
"15.11.2022","0,6943","0,7052","0,7146","0,6882","","-1,53%"
"16.11.2022","0,6900","0,6945","0,7085","0,6881","","-0,61%"
"17.11.2022","0,6731","0,6903","0,6903","0,6677","","-2,46%"
"18.11.2022","0,6735","0,6789","0,6843","0,6701","","0,06%"
"20.11.2022","0,6753","0,6734","0,6756","0,6734","","0,27%"
"21.11.2022","0,6708","0,6753","0,6753","0,6620","","-0,66%"
"22.11.2022","0,6779","0,6708","0,6857","0,6704","","1,06%"
"23.11.2022","0,6938","0,6782","0,6938","0,6725","","2,34%"
"24.11.2022","0,6910","0,6944","0,6968","0,6901","","-0,40%"
"25.11.2022","0,6904","0,6914","0,6927","0,6805","","-0,09%"
"27.11.2022","0,6840","0,6899","0,6904","0,6840","","-0,93%"
"28.11.2022","0,6727","0,6843","0,6945","0,6711","","-1,65%"
"29.11.2022","0,6823","0,6726","0,6894","0,6722","","1,43%"
"30.11.2022","0,7185","0,6821","0,7204","0,6817","","5,30%"
"01.12.2022","0,7300","0,7182","0,7324","0,7091","","1,59%"
"02.12.2022","0,7442","0,7300","0,7469","0,7176","","1,95%"
"04.12.2022","0,7473","0,7442","0,7481","0,7420","","0,41%"
"05.12.2022","0,7155","0,7476","0,7556","0,7128","","-4,26%"
"06.12.2022","0,7132","0,7152","0,7266","0,7088","","-0,31%"
"07.12.2022","0,7305","0,7130","0,7335","0,7104","","2,42%"
"08.12.2022","0,7425","0,7306","0,7458","0,7250","","1,65%"
"09.12.2022","0,7549","0,7423","0,7612","0,7384","","1,66%"
"11.12.2022","0,7509","0,7549","0,7549","0,7509","","-0,53%"
"12.12.2022","0,7507","0,7508","0,7562","0,7433","","-0,03%"
"13.12.2022","0,7618","0,7506","0,7752","0,7493","","1,48%"
"14.12.2022","0,7680","0,7617","0,7750","0,7538","","0,81%"
"15.12.2022","0,7414","0,7678","0,7680","0,7390","","-3,45%"
"16.12.2022","0,7465","0,7414","0,7472","0,7254","","0,68%"
"18.12.2022","0,7443","0,7465","0,7468","0,7443","","-0,29%"
"19.12.2022","0,7390","0,7444","0,7524","0,7347","","-0,71%"
"20.12.2022","0,7759","0,7389","0,7795","0,7360","","4,98%"
"21.12.2022","0,7703","0,7758","0,7808","0,7663","","-0,72%"
"22.12.2022","0,7584","0,7702","0,7744","0,7520","","-1,54%"
"23.12.2022","0,7631","0,7585","0,7670","0,7564","","0,62%"
"25.12.2022","0,7633","0,7631","0,7633","0,7631","","0,03%"
"26.12.2022","0,7668","0,7633","0,7704","0,7633","","0,45%"
"27.12.2022","0,7725","0,7663","0,7805","0,7650","","0,74%"
"28.12.2022","0,7569","0,7725","0,7739","0,7546","","-2,02%"
"29.12.2022","0,7677","0,7569","0,7733","0,7563","","1,44%"
"30.12.2022","0,7703","0,7676","0,7759","0,7565","","0,34%"
"01.01.2023","0,7705","0,7703","0,7705","0,7703","","0,02%"
"02.01.2023","0,7746","0,7705","0,7763","0,7705","","0,53%"
"03.01.2023","0,7708","0,7747","0,7888","0,7681","","-0,48%"
"04.01.2023","0,7655","0,7707","0,7857","0,7594","","-0,70%"
"05.01.2023","0,7466","0,7652","0,7690","0,7435","","-2,46%"
"06.01.2023","0,7661","0,7467","0,7686","0,7461","","2,61%"
"08.01.2023","0,7719","0,7661","0,7728","0,7659","","0,75%"
"09.01.2023","0,7606","0,7720","0,7749","0,7584","","-1,46%"
"10.01.2023","0,7593","0,7604","0,7639","0,7538","","-0,17%"
"11.01.2023","0,7537","0,7592","0,7729","0,7467","","-0,74%"
"12.01.2023","0,7655","0,7534","0,7763","0,7527","","1,57%"
"13.01.2023","0,7802","0,7657","0,7810","0,7558","","1,92%"
"15.01.2023","0,7808","0,7803","0,7815","0,7787","","0,07%"
"16.01.2023","0,7811","0,7807","0,7881","0,7696","","0,04%"
"17.01.2023","0,7701","0,7811","0,7831","0,7662","","-1,41%"
"18.01.2023","0,7554","0,7701","0,7822","0,7533","","-1,90%"
"19.01.2023","0,7675","0,7553","0,7696","0,7453","","1,59%"
"20.01.2023","0,7697","0,7674","0,7739","0,7626","","0,29%"
"22.01.2023","0,7717","0,7697","0,7721","0,7696","","0,26%"
"23.01.2023","0,7525","0,7720","0,7767","0,7323","","-2,49%"
"24.01.2023","0,7599","0,7530","0,7630","0,7468","","0,98%"
"25.01.2023","0,7705","0,7598","0,7708","0,7507","","1,40%"
"26.01.2023","0,7691","0,7708","0,7803","0,7591","","-0,19%"
"27.01.2023","0,7589","0,7688","0,7717","0,7495","","-1,33%"
"29.01.2023","0,7602","0,7589","0,7602","0,7580","","0,18%"
"30.01.2023","0,7581","0,7602","0,7653","0,7570","","-0,27%"
"31.01.2023","0,7612","0,7578","0,7641","0,7387","","0,41%"
"01.02.2023","0,7732","0,7611","0,7743","0,7513","","1,58%"
"02.02.2023","0,7547","0,7740","0,7898","0,7531","","-2,39%"
"03.02.2023","0,7191","0,7546","0,7589","0,7169","","-4,72%"
"05.02.2023","0,7162","0,7191","0,7202","0,7153","","-0,41%"
"06.02.2023","0,7164","0,7162","0,7269","0,7124","","0,03%"
"07.02.2023","0,7143","0,7165","0,7220","0,7092","","-0,29%"
"08.02.2023","0,7170","0,7143","0,7246","0,7143","","0,37%"
"09.02.2023","0,7061","0,7169","0,7259","0,7045","","-1,52%"
